year,month,province,region,animal_bites,vaccinated,serum,human_cases,deaths
2023,7,Gia Lai,Tây Nguyên,219,164,63,1,0
2023,7,Đắk Lắk,Tây Nguyên,189,136,53,4,4
2023,7,Lâm Đồng,Tây Nguyên,184,132,53,0,0
2023,7,Kon Tum,Tây Nguyên,164,116,29,2,2
2023,7,Hồ Chí Minh,Miền Nam,133,116,38,0,0
2023,7,Cần Thơ,Miền Nam,165,137,43,2,2
2023,7,An Giang,Miền Nam,140,99,37,0,0
2023,7,Kiên Giang,Miền Nam,169,118,32,3,3
2023,7,Đồng Tháp,Miền Nam,160,119,40,1,0
2023,7,Bình Phước,Miền Nam,154,124,50,0,0
2023,7,Tây Ninh,Miền Nam,163,128,26,1,1
2023,8,Hà Nội,Miền Bắc,152,129,28,0,0
2023,8,Hải Phòng,Miền Bắc,140,106,28,0,0
2023,8,Quảng Ninh,Miền Bắc,140,114,45,1,1
2023,8,Bắc Giang,Miền Bắc,160,115,37,1,1
2023,8,Lạng Sơn,Miền Bắc,143,95,29,0,0
2023,8,Sơn La,Miền Bắc,128,91,29,2,0
2023,8,Thanh Hóa,Miền Bắc,140,113,36,0,0
2023,8,Nghệ An,Miền Bắc,175,115,21,1,1
2023,8,Đà Nẵng,Miền Trung,143,93,17,1,1
2023,8,Quảng Nam,Miền Trung,117,101,37,1,0
2023,8,Quảng Ngãi,Miền Trung,149,104,19,1,1
2023,8,Bình Định,Miền Trung,128,109,38,0,0
2023,8,Khánh Hòa,Miền Trung,136,93,35,0,0
2023,8,Phú Yên,Miền Trung,122,90,35,0,0
2023,8,Gia Lai,Tây Nguyên,170,144,39,0,0
2023,8,Đắk Lắk,Tây Nguyên,163,135,28,0,0
2023,8,Lâm Đồng,Tây Nguyên,195,153,55,1,1
2023,8,Kon Tum,Tây Nguyên,136,101,40,0,0
2023,8,Hồ Chí Minh,Miền Nam,129,90,20,0,0
2023,8,Cần Thơ,Miền Nam,154,124,30,1,0
2023,8,An Giang,Miền Nam,121,83,27,1,0
2023,8,Kiên Giang,Miền Nam,163,126,27,1,0
2023,8,Đồng Tháp,Miền Nam,137,107,32,0,0
2023,8,Bình Phước,Miền Nam,128,85,17,0,0
2023,8,Tây Ninh,Miền Nam,145,106,38,1,0
2023,9,Hà Nội,Miền Bắc,133,97,19,1,1
2023,9,Hải Phòng,Miền Bắc,123,94,28,3,3
2023,9,Quảng Ninh,Miền Bắc,116,91,16,0,0
2023,9,Bắc Giang,Miền Bắc,136,116,45,0,0
2023,9,Lạng Sơn,Miền Bắc,106,77,26,0,0
2023,9,Sơn La,Miền Bắc,104,72,27,0,0
2023,9,Thanh Hóa,Miền Bắc,117,80,26,1,1
2023,9,Nghệ An,Miền Bắc,145,107,28,0,0
2023,9,Đà Nẵng,Miền Trung,125,108,27,0,0
2023,9,Quảng Nam,Miền Trung,105,81,15,0,0
2023,9,Quảng Ngãi,Miền Trung,113,91,23,1,1
2023,9,Bình Định,Miền Trung,107,87,28,0,0
2023,9,Khánh Hòa,Miền Trung,97,82,28,0,0
2023,9,Phú Yên,Miền Trung,93,72,26,0,0
2023,9,Gia Lai,Tây Nguyên,167,135,55,0,0
2023,9,Đắk Lắk,Tây Nguyên,159,117,44,2,1
2023,9,Lâm Đồng,Tây Nguyên,140,104,31,3,1
2023,9,Kon Tum,Tây Nguyên,121,101,21,1,0
2023,9,Hồ Chí Minh,Miền Nam,97,68,12,0,0
2023,9,Cần Thơ,Miền Nam,102,72,20,0,0
2023,9,An Giang,Miền Nam,95,65,21,2,0
2023,9,Kiên Giang,Miền Nam,145,115,39,0,0
2023,9,Đồng Tháp,Miền Nam,116,99,25,0,0
2023,9,Bình Phước,Miền Nam,133,102,21,0,0
2023,9,Tây Ninh,Miền Nam,130,109,44,1,1
2023,10,Hà Nội,Miền Bắc,124,87,19,1,1
2023,10,Hải Phòng,Miền Bắc,107,76,14,0,0
2023,10,Quảng Ninh,Miền Bắc,86,70,20,0,0
2023,10,Bắc Giang,Miền Bắc,132,113,39,1,0
2023,10,Lạng Sơn,Miền Bắc,125,92,38,1,1
2023,10,Sơn La,Miền Bắc,111,92,24,1,0
2023,10,Thanh Hóa,Miền Bắc,119,104,28,0,0
2023,10,Nghệ An,Miền Bắc,143,118,31,2,1
2023,10,Đà Nẵng,Miền Trung,129,90,22,1,1
2023,10,Quảng Nam,Miền Trung,93,76,19,1,0
2023,10,Quảng Ngãi,Miền Trung,135,98,28,2,1
2023,10,Bình Định,Miền Trung,81,70,29,0,0
2023,10,Khánh Hòa,Miền Trung,110,74,25,0,0
2023,10,Phú Yên,Miền Trung,90,60,20,0,0
2023,10,Gia Lai,Tây Nguyên,141,119,35,1,1
2023,10,Đắk Lắk,Tây Nguyên,119,83,21,0,0
2023,10,Lâm Đồng,Tây Nguyên,135,107,35,1,1
2023,10,Kon Tum,Tây Nguyên,127,82,15,0,0
2023,10,Hồ Chí Minh,Miền Nam,82,69,24,0,0
2023,10,Cần Thơ,Miền Nam,112,93,35,1,1
2023,10,An Giang,Miền Nam,97,68,13,0,0
2023,10,Kiên Giang,Miền Nam,82,55,13,0,0
2023,10,Đồng Tháp,Miền Nam,93,78,26,0,0
2023,10,Bình Phước,Miền Nam,117,95,32,2,1
2023,10,Tây Ninh,Miền Nam,120,84,24,0,0
2023,11,Hà Nội,Miền Bắc,128,93,25,2,2
2023,11,Hải Phòng,Miền Bắc,114,80,24,1,1
2023,11,Quảng Ninh,Miền Bắc,102,85,21,0,0
2023,11,Bắc Giang,Miền Bắc,162,106,30,3,2
2023,11,Lạng Sơn,Miền Bắc,128,102,42,0,0
2023,11,Sơn La,Miền Bắc,134,96,39,0,0
2023,11,Thanh Hóa,Miền Bắc,135,111,34,0,0
2023,11,Nghệ An,Miền Bắc,143,119,43,1,0
2023,11,Đà Nẵng,Miền Trung,126,84,15,1,1
2023,11,Quảng Nam,Miền Trung,106,84,32,0,0
2023,11,Quảng Ngãi,Miền Trung,109,70,24,0,0
2023,11,Bình Định,Miền Trung,87,67,18,1,0
2023,11,Khánh Hòa,Miền Trung,105,69,27,1,1
2023,11,Phú Yên,Miền Trung,109,90,26,0,0
2023,11,Gia Lai,Tây Nguyên,156,134,53,3,1
2023,11,Đắk Lắk,Tây Nguyên,156,102,29,0,0
2023,11,Lâm Đồng,Tây Nguyên,148,98,21,0,0
2023,11,Kon Tum,Tây Nguyên,108,80,16,0,0
2023,11,Hồ Chí Minh,Miền Nam,83,58,22,2,1
2023,11,Cần Thơ,Miền Nam,104,84,31,2,0
2023,11,An Giang,Miền Nam,96,74,21,1,0
2023,11,Kiên Giang,Miền Nam,110,81,26,0,0
2023,11,Đồng Tháp,Miền Nam,123,105,30,0,0
2023,11,Bình Phước,Miền Nam,105,81,16,0,0
2023,11,Tây Ninh,Miền Nam,128,88,32,1,0
2023,12,Hà Nội,Miền Bắc,135,97,32,0,0
2023,12,Hải Phòng,Miền Bắc,125,96,38,0,0
2023,12,Quảng Ninh,Miền Bắc,125,109,44,0,0
2023,12,Bắc Giang,Miền Bắc,167,116,38,0,0
2023,12,Lạng Sơn,Miền Bắc,147,97,26,3,2
2023,12,Sơn La,Miền Bắc,121,93,36,1,1
2023,12,Thanh Hóa,Miền Bắc,124,93,32,0,0
2023,12,Nghệ An,Miền Bắc,150,125,27,0,0
2023,12,Đà Nẵng,Miền Trung,119,98,35,0,0
2023,12,Quảng Nam,Miền Trung,114,77,24,2,0
2023,12,Quảng Ngãi,Miền Trung,126,110,42,0,0
2023,12,Bình Định,Miền Trung,101,69,28,0,0
2023,12,Khánh Hòa,Miền Trung,133,103,19,1,1
2023,12,Phú Yên,Miền Trung,104,81,26,0,0
2023,12,Gia Lai,Tây Nguyên,156,106,40,1,0
2023,12,Đắk Lắk,Tây Nguyên,161,119,28,2,1
2023,12,Lâm Đồng,Tây Nguyên,139,113,27,2,1
2023,12,Kon Tum,Tây Nguyên,124,97,40,0,0
2023,12,Hồ Chí Minh,Miền Nam,125,109,37,0,0
2023,12,Cần Thơ,Miền Nam,131,93,19,0,0
2023,12,An Giang,Miền Nam,105,82,16,1,1
2023,12,Kiên Giang,Miền Nam,143,93,19,0,0
2023,12,Đồng Tháp,Miền Nam,117,79,26,1,0
2023,12,Bình Phước,Miền Nam,124,91,30,1,0
2023,12,Tây Ninh,Miền Nam,149,115,30,0,0
2024,1,Hà Nội,Miền Bắc,177,155,52,1,1
2024,1,Hải Phòng,Miền Bắc,169,125,24,2,1
2024,1,Quảng Ninh,Miền Bắc,149,107,30,1,0
2024,1,Bắc Giang,Miền Bắc,162,110,39,0,0
2024,1,Lạng Sơn,Miền Bắc,154,108,35,3,2
2024,1,Sơn La,Miền Bắc,121,92,33,0,0
2024,1,Thanh Hóa,Miền Bắc,139,107,26,2,1
2024,1,Nghệ An,Miền Bắc,193,169,34,0,0
2024,1,Đà Nẵng,Miền Trung,122,80,16,0,0
2024,1,Quảng Nam,Miền Trung,127,98,36,1,1
2024,1,Quảng Ngãi,Miền Trung,141,94,34,0,0
2024,1,Bình Định,Miền Trung,88,69,14,1,1
2024,1,Khánh Hòa,Miền Trung,142,114,31,2,2
2024,1,Phú Yên,Miền Trung,122,92,22,1,1
2024,1,Gia Lai,Tây Nguyên,189,150,59,0,0
2024,1,Đắk Lắk,Tây Nguyên,172,118,41,2,1
2024,1,Lâm Đồng,Tây Nguyên,158,137,38,1,1
2024,1,Kon Tum,Tây Nguyên,128,88,28,3,1
2024,1,Hồ Chí Minh,Miền Nam,107,77,20,1,1
2024,1,Cần Thơ,Miền Nam,132,111,26,0,0
2024,1,An Giang,Miền Nam,125,104,38,0,0
2024,1,Kiên Giang,Miền Nam,154,112,37,0,0
2024,1,Đồng Tháp,Miền Nam,138,116,30,0,0
2024,1,Bình Phước,Miền Nam,158,117,31,0,0
2024,1,Tây Ninh,Miền Nam,172,114,40,2,1
2024,2,Hà Nội,Miền Bắc,162,122,50,0,0
2024,2,Hải Phòng,Miền Bắc,172,138,53,1,1
2024,2,Quảng Ninh,Miền Bắc,146,108,26,1,0
2024,2,Bắc Giang,Miền Bắc,190,132,54,0,0
2024,2,Lạng Sơn,Miền Bắc,146,114,41,0,0
2024,2,Sơn La,Miền Bắc,141,113,42,1,0
2024,2,Thanh Hóa,Miền Bắc,176,124,50,1,1
2024,2,Nghệ An,Miền Bắc,211,143,25,3,2
2024,2,Đà Nẵng,Miền Trung,143,106,26,0,0
2024,2,Quảng Nam,Miền Trung,138,97,22,0,0
2024,2,Quảng Ngãi,Miền Trung,159,129,44,0,0
2024,2,Bình Định,Miền Trung,120,87,20,0,0
2024,2,Khánh Hòa,Miền Trung,137,115,44,0,0
2024,2,Phú Yên,Miền Trung,113,78,21,0,0
2024,2,Gia Lai,Tây Nguyên,190,158,36,0,0
2024,2,Đắk Lắk,Tây Nguyên,169,148,49,2,2
2024,2,Lâm Đồng,Tây Nguyên,174,125,52,0,0
2024,2,Kon Tum,Tây Nguyên,159,119,34,2,2
2024,2,Hồ Chí Minh,Miền Nam,135,93,31,0,0
2024,2,Cần Thơ,Miền Nam,150,117,39,1,0
2024,2,An Giang,Miền Nam,133,93,22,0,0
2024,2,Kiên Giang,Miền Nam,174,138,53,1,0
2024,2,Đồng Tháp,Miền Nam,150,121,40,2,1
2024,2,Bình Phước,Miền Nam,168,111,35,0,0
2024,2,Tây Ninh,Miền Nam,147,115,30,0,0
2024,3,Hà Nội,Miền Bắc,187,125,46,3,2
2024,3,Hải Phòng,Miền Bắc,181,135,26,0,0
2024,3,Quảng Ninh,Miền Bắc,153,118,37,0,0
2024,3,Bắc Giang,Miền Bắc,194,143,53,1,0
2024,3,Lạng Sơn,Miền Bắc,194,127,30,0,0
2024,3,Sơn La,Miền Bắc,186,124,26,0,0
2024,3,Thanh Hóa,Miền Bắc,173,146,59,0,0
2024,3,Nghệ An,Miền Bắc,192,140,55,2,0
2024,3,Đà Nẵng,Miền Trung,164,114,40,1,1
2024,3,Quảng Nam,Miền Trung,133,92,31,1,1
2024,3,Quảng Ngãi,Miền Trung,156,101,31,1,0
2024,3,Bình Định,Miền Trung,139,101,38,1,0
2024,3,Khánh Hòa,Miền Trung,135,89,23,1,0
2024,3,Phú Yên,Miền Trung,135,110,30,0,0
2024,3,Gia Lai,Tây Nguyên,216,172,38,1,0
2024,3,Đắk Lắk,Tây Nguyên,199,162,53,0,0
2024,3,Lâm Đồng,Tây Nguyên,180,127,45,1,1
2024,3,Kon Tum,Tây Nguyên,161,110,37,1,0
2024,3,Hồ Chí Minh,Miền Nam,148,98,30,0,0
2024,3,Cần Thơ,Miền Nam,186,150,60,3,2
2024,3,An Giang,Miền Nam,134,115,41,1,1
2024,3,Kiên Giang,Miền Nam,158,109,29,0,0
2024,3,Đồng Tháp,Miền Nam,139,92,31,1,1
2024,3,Bình Phước,Miền Nam,171,135,48,1,1
2024,3,Tây Ninh,Miền Nam,180,132,38,1,0
2024,4,Hà Nội,Miền Bắc,188,160,34,0,0
2024,4,Hải Phòng,Miền Bắc,180,118,49,1,1
2024,4,Quảng Ninh,Miền Bắc,146,122,36,1,1
2024,4,Bắc Giang,Miền Bắc,214,150,38,1,0
2024,4,Lạng Sơn,Miền Bắc,171,111,22,2,2
2024,4,Sơn La,Miền Bắc,156,102,27,0,0
2024,4,Thanh Hóa,Miền Bắc,166,122,34,0,0
2024,4,Nghệ An,Miền Bắc,211,156,35,0,0
2024,4,Đà Nẵng,Miền Trung,182,137,29,1,0
2024,4,Quảng Nam,Miền Trung,119,83,23,1,1
2024,4,Quảng Ngãi,Miền Trung,169,122,50,1,0
2024,4,Bình Định,Miền Trung,131,102,34,2,2
2024,4,Khánh Hòa,Miền Trung,146,121,37,1,0
2024,4,Phú Yên,Miền Trung,158,121,26,1,0
2024,4,Gia Lai,Tây Nguyên,239,155,60,1,0
2024,4,Đắk Lắk,Tây Nguyên,206,172,63,4,3
2024,4,Lâm Đồng,Tây Nguyên,199,148,39,1,0
2024,4,Kon Tum,Tây Nguyên,170,131,34,2,0
2024,4,Hồ Chí Minh,Miền Nam,134,107,19,1,1
2024,4,Cần Thơ,Miền Nam,148,125,40,0,0
2024,4,An Giang,Miền Nam,144,125,49,0,0
2024,4,Kiên Giang,Miền Nam,171,120,33,2,0
2024,4,Đồng Tháp,Miền Nam,171,149,52,0,0
2024,4,Bình Phước,Miền Nam,133,108,24,1,1
2024,4,Tây Ninh,Miền Nam,180,121,32,3,3
2024,5,Hà Nội,Miền Bắc,245,169,53,2,1
2024,5,Hải Phòng,Miền Bắc,190,148,57,3,1
2024,5,Quảng Ninh,Miền Bắc,153,114,23,0,0
2024,5,Bắc Giang,Miền Bắc,223,167,55,2,1
2024,5,Lạng Sơn,Miền Bắc,179,156,47,3,2
2024,5,Sơn La,Miền Bắc,195,135,55,1,1
2024,5,Thanh Hóa,Miền Bắc,181,125,38,3,1
2024,5,Nghệ An,Miền Bắc,220,154,27,2,2
2024,5,Đà Nẵng,Miền Trung,151,114,26,0,0
2024,5,Quảng Nam,Miền Trung,138,112,37,0,0
2024,5,Quảng Ngãi,Miền Trung,170,131,26,1,1
2024,5,Bình Định,Miền Trung,136,89,17,1,0
2024,5,Khánh Hòa,Miền Trung,173,120,40,0,0
2024,5,Phú Yên,Miền Trung,163,130,54,1,1
2024,5,Gia Lai,Tây Nguyên,232,156,55,4,0
2024,5,Đắk Lắk,Tây Nguyên,212,140,31,0,0
2024,5,Lâm Đồng,Tây Nguyên,243,187,60,1,1
2024,5,Kon Tum,Tây Nguyên,188,145,41,1,0
2024,5,Hồ Chí Minh,Miền Nam,163,117,34,0,0
2024,5,Cần Thơ,Miền Nam,151,104,31,1,0
2024,5,An Giang,Miền Nam,153,119,37,3,3
2024,5,Kiên Giang,Miền Nam,215,182,62,0,0
2024,5,Đồng Tháp,Miền Nam,164,138,36,2,2
2024,5,Bình Phước,Miền Nam,174,130,49,0,0
2024,5,Tây Ninh,Miền Nam,201,141,48,2,0
2024,6,Hà Nội,Miền Bắc,202,162,42,0,0
2024,6,Hải Phòng,Miền Bắc,187,152,43,0,0
2024,6,Quảng Ninh,Miền Bắc,145,103,20,0,0
2024,6,Bắc Giang,Miền Bắc,165,135,34,2,2
2024,6,Lạng Sơn,Miền Bắc,176,138,48,0,0
2024,6,Sơn La,Miền Bắc,175,130,50,1,1
2024,6,Thanh Hóa,Miền Bắc,194,139,32,1,1
2024,6,Nghệ An,Miền Bắc,203,156,36,2,1
2024,6,Đà Nẵng,Miền Trung,171,129,28,1,0
2024,6,Quảng Nam,Miền Trung,141,110,37,0,0
2024,6,Quảng Ngãi,Miền Trung,178,142,27,1,0
2024,6,Bình Định,Miền Trung,128,98,37,0,0
2024,6,Khánh Hòa,Miền Trung,171,123,33,0,0
2024,6,Phú Yên,Miền Trung,164,118,40,1,1
2024,6,Gia Lai,Tây Nguyên,248,210,70,0,0
2024,6,Đắk Lắk,Tây Nguyên,217,190,73,0,0
2024,6,Lâm Đồng,Tây Nguyên,197,144,38,0,0
2024,6,Kon Tum,Tây Nguyên,180,152,56,2,1
2024,6,Hồ Chí Minh,Miền Nam,150,100,21,1,1
2024,6,Cần Thơ,Miền Nam,179,118,30,0,0
2024,6,An Giang,Miền Nam,168,116,36,1,1
2024,6,Kiên Giang,Miền Nam,187,136,45,1,1
2024,6,Đồng Tháp,Miền Nam,161,140,54,2,1
2024,6,Bình Phước,Miền Nam,168,119,30,0,0
2024,6,Tây Ninh,Miền Nam,210,161,44,2,2
2024,7,Hà Nội,Miền Bắc,168,124,39,1,1
2024,7,Hải Phòng,Miền Bắc,167,109,22,1,1
2024,7,Quảng Ninh,Miền Bắc,147,113,43,0,0
2024,7,Bắc Giang,Miền Bắc,187,147,35,0,0
2024,7,Lạng Sơn,Miền Bắc,169,113,38,1,1
2024,7,Sơn La,Miền Bắc,161,113,32,1,1
2024,7,Thanh Hóa,Miền Bắc,186,136,47,0,0
2024,7,Nghệ An,Miền Bắc,200,132,27,3,2
2024,7,Đà Nẵng,Miền Trung,160,138,33,0,0
2024,7,Quảng Nam,Miền Trung,129,87,33,1,1
2024,7,Quảng Ngãi,Miền Trung,183,135,34,1,0
2024,7,Bình Định,Miền Trung,142,107,41,0,0
2024,7,Khánh Hòa,Miền Trung,167,134,42,2,1
2024,7,Phú Yên,Miền Trung,151,104,37,0,0
2024,7,Gia Lai,Tây Nguyên,209,152,49,1,1
2024,7,Đắk Lắk,Tây Nguyên,209,137,55,1,1
2024,7,Lâm Đồng,Tây Nguyên,199,135,30,1,1
2024,7,Kon Tum,Tây Nguyên,152,113,45,1,1
2024,7,Hồ Chí Minh,Miền Nam,158,109,31,1,0
2024,7,Cần Thơ,Miền Nam,168,125,39,1,0
2024,7,An Giang,Miền Nam,148,110,20,0,0
2024,7,Kiên Giang,Miền Nam,174,146,47,1,1
2024,7,Đồng Tháp,Miền Nam,137,93,31,2,1
2024,7,Bình Phước,Miền Nam,160,124,41,2,1
2024,7,Tây Ninh,Miền Nam,173,126,34,0,0
2024,8,Hà Nội,Miền Bắc,141,99,32,1,1
2024,8,Hải Phòng,Miền Bắc,172,112,22,0,0
2024,8,Quảng Ninh,Miền Bắc,125,94,24,3,3
2024,8,Bắc Giang,Miền Bắc,184,146,29,1,1
2024,8,Lạng Sơn,Miền Bắc,165,125,25,1,0
2024,8,Sơn La,Miền Bắc,144,119,24,0,0
2024,8,Thanh Hóa,Miền Bắc,138,114,29,0,0
2024,8,Nghệ An,Miền Bắc,177,124,28,4,3
2024,8,Đà Nẵng,Miền Trung,158,134,32,0,0
2024,8,Quảng Nam,Miền Trung,126,84,21,2,2
2024,8,Quảng Ngãi,Miền Trung,151,126,28,1,1
2024,8,Bình Định,Miền Trung,119,93,33,0,0
2024,8,Khánh Hòa,Miền Trung,140,115,42,2,1
2024,8,Phú Yên,Miền Trung,121,84,29,0,0
2024,8,Gia Lai,Tây Nguyên,202,142,34,5,3
2024,8,Đắk Lắk,Tây Nguyên,173,124,25,1,1
2024,8,Lâm Đồng,Tây Nguyên,167,133,27,0,0
2024,8,Kon Tum,Tây Nguyên,146,103,30,0,0
2024,8,Hồ Chí Minh,Miền Nam,121,97,40,0,0
2024,8,Cần Thơ,Miền Nam,162,132,27,1,1
2024,8,An Giang,Miền Nam,126,86,18,2,0
2024,8,Kiên Giang,Miền Nam,161,116,29,0,0
2024,8,Đồng Tháp,Miền Nam,154,123,45,0,0
2024,8,Bình Phước,Miền Nam,152,126,32,2,1
2024,8,Tây Ninh,Miền Nam,185,140,47,0,0
2024,9,Hà Nội,Miền Bắc,141,98,33,2,2
2024,9,Hải Phòng,Miền Bắc,113,94,30,1,0
2024,9,Quảng Ninh,Miền Bắc,98,66,21,1,0
2024,9,Bắc Giang,Miền Bắc,141,93,22,0,0
2024,9,Lạng Sơn,Miền Bắc,130,85,16,2,2
2024,9,Sơn La,Miền Bắc,130,110,23,0,0
2024,9,Thanh Hóa,Miền Bắc,105,74,29,0,0
2024,9,Nghệ An,Miền Bắc,143,122,51,4,2
2024,9,Đà Nẵng,Miền Trung,140,115,40,3,1
2024,9,Quảng Nam,Miền Trung,108,85,22,0,0
2024,9,Quảng Ngãi,Miền Trung,111,93,22,0,0
2024,9,Bình Định,Miền Trung,123,80,19,0,0
2024,9,Khánh Hòa,Miền Trung,97,76,17,0,0
2024,9,Phú Yên,Miền Trung,118,101,30,0,0
2024,9,Gia Lai,Tây Nguyên,166,111,37,1,1
2024,9,Đắk Lắk,Tây Nguyên,164,135,32,0,0
2024,9,Lâm Đồng,Tây Nguyên,170,148,31,1,1
2024,9,Kon Tum,Tây Nguyên,128,85,17,0,0
2024,9,Hồ Chí Minh,Miền Nam,93,76,18,0,0
2024,9,Cần Thơ,Miền Nam,122,80,17,1,1
2024,9,An Giang,Miền Nam,121,96,26,1,0
2024,9,Kiên Giang,Miền Nam,131,97,40,2,1
2024,9,Đồng Tháp,Miền Nam,108,75,23,0,0
2024,9,Bình Phước,Miền Nam,116,79,26,1,0
2024,9,Tây Ninh,Miền Nam,117,102,23,0,0
2024,10,Hà Nội,Miền Bắc,130,92,16,2,0
2024,10,Hải Phòng,Miền Bắc,131,102,42,2,2
2024,10,Quảng Ninh,Miền Bắc,95,64,24,1,1
2024,10,Bắc Giang,Miền Bắc,134,98,33,2,2
2024,10,Lạng Sơn,Miền Bắc,131,94,18,1,0
2024,10,Sơn La,Miền Bắc,118,90,29,1,0
2024,10,Thanh Hóa,Miền Bắc,123,91,20,3,3
2024,10,Nghệ An,Miền Bắc,135,93,24,1,0
2024,10,Đà Nẵng,Miền Trung,136,98,31,0,0
2024,10,Quảng Nam,Miền Trung,89,64,24,0,0
2024,10,Quảng Ngãi,Miền Trung,120,90,37,0,0
2024,10,Bình Định,Miền Trung,98,65,19,1,0
2024,10,Khánh Hòa,Miền Trung,118,92,26,3,2
2024,10,Phú Yên,Miền Trung,128,108,29,0,0
2024,10,Gia Lai,Tây Nguyên,131,92,27,2,1
2024,10,Đắk Lắk,Tây Nguyên,122,99,22,4,3
2024,10,Lâm Đồng,Tây Nguyên,122,92,34,2,2
2024,10,Kon Tum,Tây Nguyên,131,91,37,0,0
2024,10,Hồ Chí Minh,Miền Nam,114,87,24,0,0
2024,10,Cần Thơ,Miền Nam,113,78,17,0,0
2024,10,An Giang,Miền Nam,111,94,31,1,0
2024,10,Kiên Giang,Miền Nam,107,88,21,1,1
2024,10,Đồng Tháp,Miền Nam,121,92,32,0,0
2024,10,Bình Phước,Miền Nam,123,85,25,1,1
2024,10,Tây Ninh,Miền Nam,121,90,32,1,1
2024,11,Hà Nội,Miền Bắc,152,111,27,0,0
2024,11,Hải Phòng,Miền Bắc,114,77,18,0,0
2024,11,Quảng Ninh,Miền Bắc,133,116,31,0,0
2024,11,Bắc Giang,Miền Bắc,136,92,37,1,0
2024,11,Lạng Sơn,Miền Bắc,116,78,22,0,0
2024,11,Sơn La,Miền Bắc,116,86,35,0,0
2024,11,Thanh Hóa,Miền Bắc,137,119,43,2,0
2024,11,Nghệ An,Miền Bắc,153,117,47,3,3
2024,11,Đà Nẵng,Miền Trung,124,89,16,1,1
2024,11,Quảng Nam,Miền Trung,77,57,11,1,0
2024,11,Quảng Ngãi,Miền Trung,126,94,29,1,0
2024,11,Bình Định,Miền Trung,101,80,33,0,0
2024,11,Khánh Hòa,Miền Trung,137,110,22,0,0
2024,11,Phú Yên,Miền Trung,114,75,23,0,0
2024,11,Gia Lai,Tây Nguyên,178,145,41,1,1
2024,11,Đắk Lắk,Tây Nguyên,139,118,35,2,1
2024,11,Lâm Đồng,Tây Nguyên,140,94,33,3,3
2024,11,Kon Tum,Tây Nguyên,137,105,41,1,1
2024,11,Hồ Chí Minh,Miền Nam,99,73,13,1,0
2024,11,Cần Thơ,Miền Nam,130,86,30,0,0
2024,11,An Giang,Miền Nam,113,82,23,2,2
2024,11,Kiên Giang,Miền Nam,136,112,22,0,0
2024,11,Đồng Tháp,Miền Nam,110,84,24,1,0
2024,11,Bình Phước,Miền Nam,136,103,27,0,0
2024,11,Tây Ninh,Miền Nam,123,92,28,1,0
2024,12,Hà Nội,Miền Bắc,131,92,35,0,0
2024,12,Hải Phòng,Miền Bắc,132,91,22,0,0
2024,12,Quảng Ninh,Miền Bắc,110,86,27,1,1
2024,12,Bắc Giang,Miền Bắc,150,115,38,0,0
2024,12,Lạng Sơn,Miền Bắc,146,110,41,1,0
2024,12,Sơn La,Miền Bắc,140,96,38,1,1
2024,12,Thanh Hóa,Miền Bắc,118,89,16,0,0
2024,12,Nghệ An,Miền Bắc,154,112,46,0,0
2024,12,Đà Nẵng,Miền Trung,131,107,44,1,0
2024,12,Quảng Nam,Miền Trung,104,71,17,0,0
2024,12,Quảng Ngãi,Miền Trung,124,104,38,1,1
2024,12,Bình Định,Miền Trung,111,94,22,0,0
2024,12,Khánh Hòa,Miền Trung,131,111,29,0,0
2024,12,Phú Yên,Miền Trung,129,99,25,0,0
2024,12,Gia Lai,Tây Nguyên,175,149,54,0,0
2024,12,Đắk Lắk,Tây Nguyên,163,112,27,1,1
2024,12,Lâm Đồng,Tây Nguyên,160,116,45,2,1
2024,12,Kon Tum,Tây Nguyên,131,105,36,0,0
2024,12,Hồ Chí Minh,Miền Nam,119,92,19,1,0
2024,12,Cần Thơ,Miền Nam,127,108,22,1,0
2024,12,An Giang,Miền Nam,122,103,31,0,0
2024,12,Kiên Giang,Miền Nam,149,123,27,0,0
2024,12,Đồng Tháp,Miền Nam,118,81,30,1,1
2024,12,Bình Phước,Miền Nam,133,101,31,0,0
2024,12,Tây Ninh,Miền Nam,130,96,18,1,1
